#/**
#  *
#  * forum scripts message catalog (English)
#  *
#  * Codendi 
#  * Copyright (c) Xerox Corporation, Codendi Team, 2001-2009. All rights reserved
#  * http://www.codendi.com
#  *
#  *
#  */
#
#-----------------------------------------------
# Script: SF/www/forum/admin/index.php
#
forum_forum_utils	post_without_id	Probando a correo sin un foro ID
forum_forum_utils	include_body_and_subject	Tiene que incluir un cuerpo de mensaje y @subject
forum_forum_utils	do_not_double_post	Apareces para ser doble-*posting este mensaje, desde entonces  tiene el mismo @subject y *followup información como correo previo.
forum_forum_utils	msg_not_exist	Probando a *followup a un mensaje que no existe.
forum_forum_utils	no_folowup_id	Ningún *followup ID presente cuándo probando a correo a un hilo de existir.
forum_forum_utils	insert_fail	INSERTA FALLADO
forum_forum_utils	post_failed	*Posting Falló
forum_forum_utils	msg_posted	Mensaje *Posted
forum_forum_utils	could_post_if_logged	Podrías correo si  eras *logged en
forum_forum_utils	msg	Mensaje
forum_forum_utils	subj	@Subject
forum_forum_utils	html_displays_as_text	Etiquetas de HTML mostrarán en vuestro correo cuando texto
forum_forum_utils	post_comment	Comentario de correo
forum_forum_utils	log_to_post	<Un *HREF="$1"><*u>Registro en primer</*u></Un><abarcar punto destacado="de clase"> a mensajes de correo</abarca>
forum_forum_utils	read_and_respond	Leído y responder a este mensaje en
forum_forum_utils	stop_monitor_explain	Estás recibiendo este email porque  elegiste para controlar este foro o este hilo. \*nTo Para controlar este foro, *login y visita:\*n $1 .\*nTo Hilo de cambio que controla encuadres, visita:\*n $2.
forum_forum_utils	mail_sent	El email envió
forum_forum_utils	mail_not_sent	El email no enviado
forum_forum_utils	people_monitoring	Las personas que controlan
forum_forum_utils	no_one_monitoring	Nadie controlando
forum_forum_utils	monitor_this_thread	<Fuerte>Controla este hilo</fuerte>
#
#-----------------------------------------------
# Script: SF/www/forum/index.php
#
forum_index	forums_for	Foros para '$1'
forum_index	no_forums	Ningún foro encontrado para '$1'
forum_index	choose_forum	Escoger un foro y tú pueden explorar, búsqueda, y mensajes de correo.
#
#-----------------------------------------------
# Script: SF/www/forum/message.php
#
forum_message	by	Por
forum_message	date	Fecha
forum_message	subject	@Subject
forum_message	thread_view	Vista de hilo
forum_message	post_followup	Correo un *followup a este mensaje
forum_message	choose_msg_first	Tiene que escoger un mensaje primero
#
#-----------------------------------------------
# Script: SF/www/forum/monitor.php
#
forum_monitor	monitor	Monitor un foro
forum_monitor	monitor_off	El control ha sido apagado
forum_monitor	no_mails_anymore	No recibirás más emails de este foro.
forum_monitor	now_monitoring	El foro ahora está siendo controló
forum_monitor	get_followups	Ahora serás *emailed *followups a este foro entero.
forum_monitor	to_turn_monitor_off	Para apagar control, sencillamente clic el <*B>Foro de Control de la Parón</*B>.
forum_monitor	choose_forum_first	Escoger un foro Primero
#
#-----------------------------------------------
# Script: SF/www/forum/save.php
#
forum_save	save_place	Salvar vuestro sitio
forum_save	save_your_place	Salvar Vuestro Sitio
forum_save	insert_err	El error que inserta a foro_sitio_salvado
forum_save	msg_highlighted	Los mensajes nuevos serán destacados cuándo  regresas.
forum_save	update_err	El error que actualiza tiempo en foro_sitio_salvado
forum_save	place_saved	Vuestro sitio estuvo salvado
#
#-----------------------------------------------
# Script: SF/www/forum/thread.php
#
forum_thread	post_to_thread	Correo a este hilo
forum_thread	choose_thread	Escoge Hilo
forum_thread	choose_thread_first	Triste, Escoger Un Hilo Primero
forum_thread	view_thread	Hilo de vista
#
#-----------------------------------------------
# Script: src/www/forum/monitor_thread.php
#
forum_monitor_thread	tmonitor	Monitor?
forum_monitor_thread	notice	Estás controlando el foro entero. Si  quieres controlar hilos concretos únicos, Foro de Control de la Parón.
forum_monitor_thread	monitor_success	Control de hilo actualizó.
forum_monitor_thread	monitor_fail	Actualización de control del hilo falló.
